#XAMS_BESI_NL0012866412-t____
#BESI,BE SEMICONDUCTOR,XAMS,NL0012866412
#yyyy/MM/dd HH:mm:ss.fffffff
#Datetime,Price,Volume
2019/01/02 09:20:15.0000013;18;35
2019/01/02 09:20:15.0000014;18;100
2019/01/02 09:20:15.0000015;18;50
2019/01/02 09:20:15.0000016;18;15
2019/01/02 09:20:15.0000017;18;85
2019/01/02 09:20:17.0000000;18.016;200
2019/01/02 09:20:17.0000001;18.016;39
2019/01/02 09:20:17.0000002;18.014;200
2019/01/02 09:20:17.0000003;18.02;39
2019/01/02 09:20:17.0000004;17.996;196
2019/01/02 09:20:17.0000005;18.018;81
2019/01/02 09:20:56.0000000;17.992;200
2019/01/02 09:20:56.0000001;17.99;612
2019/01/02 09:20:56.0000002;17.99;388
2019/01/02 09:20:56.0000003;17.99;500
2019/01/02 09:21:00.0000000;17.954;137
2019/01/02 09:21:11.0000000;17.95;550
2019/01/02 09:21:11.0000001;17.95;1950
2019/01/02 09:21:11.0000002;17.95;1000
2019/01/02 09:21:14.0000000;17.942;100
2019/01/02 09:21:14.0000001;17.942;192
2019/01/02 09:21:32.0000000;17.958;180
2019/01/02 09:21:32.0000001;17.96;557
2019/01/02 09:21:32.0000002;17.96;99
2019/01/02 09:21:32.0000003;17.96;350
2019/01/02 09:21:32.0000004;17.964;200
2019/01/02 09:21:32.0000005;17.964;45
2019/01/02 09:21:32.0000006;17.97;557
2019/01/02 09:21:32.0000007;17.97;350
2019/01/02 09:21:32.0000008;17.97;47
2019/01/02 09:21:32.0000009;17.97;200
2019/01/02 09:21:32.0000010;17.98;406
2019/01/02 09:21:32.0000011;17.98;557
2019/01/02 09:21:32.0000012;17.988;200
2019/01/02 09:21:32.0000013;17.99;557
2019/01/02 09:21:32.0000014;17.99;200
2019/01/02 09:21:32.0000015;17.996;67
2019/01/02 09:21:32.0000016;17.996;400
2019/01/02 09:21:32.0000017;18;28
2019/01/02 09:21:32.0000018;17.96;100
2019/01/02 09:22:15.0000000;17.97;346
2019/01/02 09:22:37.0000000;17.95;200
2019/01/02 09:22:37.0000001;17.95;400
2019/01/02 09:22:38.0000000;17.94;100
2019/01/02 09:24:08.0000000;17.958;1031
2019/01/02 09:24:08.0000001;17.966;200
2019/01/02 09:24:08.0000002;17.968;45
2019/01/02 09:24:08.0000003;17.968;45
2019/01/02 09:24:38.0000000;17.93;500
2019/01/02 09:24:38.0000001;17.93;500
2019/01/02 09:24:43.0000000;17.956;200
2019/01/02 09:24:55.0000000;17.956;79
2019/01/02 09:24:55.0000001;17.956;71
2019/01/02 09:24:55.0000002;17.956;39
2019/01/02 09:24:55.0000003;17.96;87
2019/01/02 09:24:58.0000000;17.936;192
2019/01/02 09:28:24.0000000;17.978;95
2019/01/02 09:28:24.0000001;17.98;5
2019/01/02 09:28:24.0000002;17.98;41
2019/01/02 09:28:24.0000003;17.98;54
2019/01/02 09:28:24.0000004;17.986;41
2019/01/02 09:28:26.0000000;17.994;2
2019/01/02 09:28:56.0000000;18.02;55
2019/01/02 09:29:59.0000000;18.046;160
2019/01/02 09:30:31.0000000;18.068;379
2019/01/02 09:30:39.0000000;18.044;38
2019/01/02 09:30:39.0000001;18.044;162
2019/01/02 09:30:39.0000002;18.048;101
2019/01/02 09:30:39.0000003;18.044;99
2019/01/02 09:30:39.0000004;18.044;223
2019/01/02 09:30:39.0000005;18.04;39
2019/01/02 09:30:39.0000006;18.03;500
2019/01/02 09:33:32.0000000;18.072;50
2019/01/02 09:33:32.0000001;18.072;150
2019/01/02 09:33:32.0000002;18.09;50
2019/01/02 09:34:04.0000000;18.09;200
2019/01/02 09:34:28.0000000;18.07;799
2019/01/02 09:34:28.0000001;18.07;201
2019/01/02 09:34:29.0000000;18.144;105
2019/01/02 09:34:30.0000000;18.08;200
2019/01/02 09:34:30.0000001;18.078;200
2019/01/02 09:34:30.0000002;18.078;37
2019/01/02 09:34:30.0000003;18.072;37
2019/01/02 09:34:30.0000004;18.07;26
2019/01/02 09:35:57.0000000;18.118;200
2019/01/02 09:35:57.0000001;18.118;38
2019/01/02 09:36:34.0000000;18.146;304
2019/01/02 09:36:34.0000001;18.146;1
2019/01/02 09:36:34.0000002;18.15;100
2019/01/02 09:37:14.0000000;18.176;300
2019/01/02 09:37:14.0000001;18.176;118
2019/01/02 09:37:14.0000002;18.17;150
2019/01/02 09:37:14.0000003;18.17;50
2019/01/02 09:37:14.0000004;18.17;32
2019/01/02 09:37:14.0000005;18.17;5
2019/01/02 09:37:14.0000006;18.164;168
2019/01/02 09:37:14.0000007;18.176;260
2019/01/02 09:37:14.0000008;18.176;40
2019/01/02 09:37:14.0000009;18.176;100
2019/01/02 09:37:14.0000010;18.186;200
2019/01/02 09:37:47.0000000;18.18;240
2019/01/02 09:37:47.0000001;18.18;200
2019/01/02 09:37:47.0000002;18.18;45
2019/01/02 09:38:02.0000000;18.184;93
2019/01/02 09:38:13.0000000;18.19;100
2019/01/02 09:38:20.0000000;18.2;107
2019/01/02 09:38:20.0000001;18.2;143
2019/01/02 09:38:21.0000000;18.2;44
2019/01/02 09:38:21.0000001;18.2;56
2019/01/02 09:38:44.0000000;18.208;3
2019/01/02 09:38:47.0000000;18.208;50
2019/01/02 09:38:50.0000000;18.22;70
2019/01/02 09:38:57.0000000;18.222;26
2019/01/02 09:38:57.0000001;18.224;74
2019/01/02 09:39:22.0000000;18.23;300
2019/01/02 09:41:13.0000000;18.18;38
2019/01/02 09:41:34.0000000;18.142;55
2019/01/02 09:41:34.0000001;18.142;145
2019/01/02 09:41:47.0000000;18.13;562
2019/01/02 09:41:47.0000001;18.126;200
2019/01/02 09:41:47.0000002;18.122;200
2019/01/02 09:41:47.0000003;18.12;38
2019/01/02 09:41:49.0000000;18.16;200
2019/01/02 09:41:49.0000001;18.16;33
2019/01/02 09:41:49.0000002;18.16;18
2019/01/02 09:42:03.0000000;18.16;82
2019/01/02 09:42:03.0000001;18.162;33
2019/01/02 09:42:03.0000002;18.164;33
2019/01/02 09:42:03.0000003;18.166;33
2019/01/02 09:43:33.0000000;18.172;285
2019/01/02 09:43:33.0000001;18.176;382
2019/01/02 09:43:33.0000002;18.178;33
2019/01/02 09:45:49.0000000;18.19;573
2019/01/02 09:45:49.0000001;18.19;314
2019/01/02 09:45:49.0000002;18.19;260
2019/01/02 09:45:49.0000003;18.188;200
2019/01/02 09:45:49.0000004;18.188;285
2019/01/02 09:45:49.0000005;18.188;114
2019/01/02 09:45:49.0000006;18.186;286
2019/01/02 09:45:49.0000007;18.182;200
2019/01/02 09:45:49.0000008;18.18;200
2019/01/02 09:45:49.0000009;18.18;230
2019/01/02 09:45:49.0000010;18.18;108
2019/01/02 09:45:49.0000011;18.178;68
2019/01/02 09:46:24.0000000;18.194;124
2019/01/02 09:46:24.0000001;18.2;36
2019/01/02 09:46:24.0000002;18.202;40
2019/01/02 09:46:24.0000003;18.202;56
2019/01/02 09:46:24.0000004;18.202;37
2019/01/02 09:46:24.0000005;18.204;37
2019/01/02 09:46:25.0000000;18.21;59
2019/01/02 09:47:36.0000000;18.202;200
2019/01/02 09:47:43.0000000;18.2;230
2019/01/02 09:47:43.0000001;18.2;20
2019/01/02 09:47:58.0000000;18.22;100
2019/01/02 09:48:11.0000000;18.192;143
2019/01/02 09:48:11.0000001;18.192;142
2019/01/02 09:48:11.0000002;18.18;23
2019/01/02 09:48:11.0000003;18.18;77
2019/01/02 09:49:00.0000000;18.182;88
2019/01/02 09:51:19.0000000;18.178;100
2019/01/02 09:51:19.0000001;18.172;37
2019/01/02 09:52:00.0000000;18.17;173
2019/01/02 09:52:46.0000000;18.15;200
2019/01/02 09:52:46.0000001;18.15;28
2019/01/02 09:53:44.0000000;18.13;60
2019/01/02 09:54:01.0000000;18.16;100
2019/01/02 09:55:33.0000000;18.122;200
2019/01/02 09:55:33.0000001;18.122;50
2019/01/02 09:55:33.0000002;18.122;101
2019/01/02 09:55:48.0000000;18.11;190
2019/01/02 09:55:48.0000001;18.11;300
2019/01/02 09:55:48.0000002;18.11;98
2019/01/02 09:55:48.0000003;18.11;162
2019/01/02 09:55:59.0000000;18.1;38
2019/01/02 09:55:59.0000001;18.1;762
2019/01/02 09:57:05.0000000;18.09;268
2019/01/02 09:57:05.0000001;18.09;552
2019/01/02 09:57:05.0000002;18.09;140
2019/01/02 09:57:05.0000003;18.1;40
2019/01/02 09:57:24.0000000;18.1;300
2019/01/02 09:57:46.0000000;18.102;100
2019/01/02 09:58:46.0000000;18.084;22
2019/01/02 09:58:46.0000001;18.082;108
2019/01/02 09:58:46.0000002;18.08;552
2019/01/02 09:58:46.0000003;18.08;623
2019/01/02 09:58:46.0000004;18.08;695
2019/01/02 09:59:35.0000000;18.08;378
2019/01/02 09:59:55.0000000;18.106;52
2019/01/02 10:01:21.0000000;18.05;10
2019/01/02 10:01:21.0000001;18.05;490
2019/01/02 10:04:40.0000000;18.08;215
2019/01/02 10:04:40.0000001;18.082;145
2019/01/02 10:04:40.0000002;18.082;141
2019/01/02 10:04:40.0000003;18.086;43
2019/01/02 10:04:55.0000000;18.112;270
2019/01/02 10:05:04.0000000;18.14;250
2019/01/02 10:07:32.0000000;18.14;100
2019/01/02 10:07:32.0000001;18.144;43
2019/01/02 10:07:32.0000002;18.146;42
2019/01/02 10:09:00.0000000;18.16;85
2019/01/02 10:09:00.0000001;18.16;215
2019/01/02 10:09:00.0000002;18.156;40
2019/01/02 10:09:58.0000000;18.178;146
2019/01/02 10:09:58.0000001;18.18;399
2019/01/02 10:09:58.0000002;18.18;198
2019/01/02 10:09:58.0000003;18.18;153
2019/01/02 10:10:02.0000000;18.176;2
2019/01/02 10:10:02.0000001;18.176;85
2019/01/02 10:11:23.0000000;18.166;287
2019/01/02 10:11:47.0000000;18.16;20
2019/01/02 10:12:06.0000000;18.16;100
2019/01/02 10:12:07.0000000;18.158;200
2019/01/02 10:13:35.0000000;18.162;314
2019/01/02 10:13:35.0000001;18.162;373
2019/01/02 10:13:35.0000002;18.16;314
2019/01/02 10:13:35.0000003;18.158;57
2019/01/02 10:13:35.0000004;18.158;57
2019/01/02 10:13:35.0000005;18.158;93
2019/01/02 10:13:35.0000006;18.158;192
2019/01/02 10:13:35.0000007;18.156;30
2019/01/02 10:13:35.0000008;18.156;150
2019/01/02 10:13:35.0000009;18.156;12
2019/01/02 10:13:36.0000000;18.144;180
2019/01/02 10:13:36.0000001;18.142;219
2019/01/02 10:13:36.0000002;18.142;99
2019/01/02 10:14:20.0000000;18.11;101
2019/01/02 10:14:20.0000001;18.11;329
2019/01/02 10:14:31.0000000;18.13;541
2019/01/02 10:14:31.0000001;18.13;330
2019/01/02 10:14:31.0000002;18.132;129
2019/01/02 10:14:36.0000000;18.136;200
2019/01/02 10:14:36.0000001;18.136;48
2019/01/02 10:14:57.0000000;18.13;100
2019/01/02 10:20:38.0000000;18.16;100
2019/01/02 10:24:24.0000000;18.17;324
2019/01/02 10:24:24.0000001;18.17;54
2019/01/02 10:24:24.0000002;18.17;29
2019/01/02 10:24:36.0000000;18.178;117
2019/01/02 10:24:36.0000001;18.18;39
2019/01/02 10:24:37.0000000;18.188;104
2019/01/02 10:24:37.0000001;18.19;106
2019/01/02 10:24:37.0000002;18.19;104
2019/01/02 10:24:37.0000003;18.2;500
2019/01/02 10:25:35.0000000;18.22;140
2019/01/02 10:27:22.0000000;18.216;20
2019/01/02 10:28:41.0000000;18.21;25
2019/01/02 10:31:21.0000000;18.19;186
2019/01/02 10:31:21.0000001;18.19;240
2019/01/02 10:31:21.0000002;18.19;574
2019/01/02 10:31:25.0000000;18.17;20
2019/01/02 10:32:12.0000000;18.15;25
2019/01/02 10:32:12.0000001;18.15;176
2019/01/02 10:32:12.0000002;18.156;38
2019/01/02 10:32:32.0000000;18.176;38
2019/01/02 10:35:04.0000000;18.162;48
2019/01/02 10:35:04.0000001;18.162;224
2019/01/02 10:35:04.0000002;18.158;108
2019/01/02 10:35:04.0000003;18.156;91
2019/01/02 10:35:04.0000004;18.156;37
2019/01/02 10:35:04.0000005;18.156;131
2019/01/02 10:35:04.0000006;18.156;136
2019/01/02 10:35:04.0000007;18.156;105
2019/01/02 10:35:05.0000000;18.15;10
2019/01/02 10:35:51.0000000;18.15;300
2019/01/02 10:37:00.0000000;18.15;10
2019/01/02 10:37:03.0000000;18.14;40
2019/01/02 10:37:51.0000000;18.12;573
2019/01/02 10:37:51.0000001;18.118;176
2019/01/02 10:38:04.0000000;18.14;24
2019/01/02 10:38:09.0000000;18.12;500
2019/01/02 10:38:21.0000000;18.116;49
2019/01/02 10:38:21.0000001;18.116;148
2019/01/02 10:38:21.0000002;18.116;70
2019/01/02 10:38:21.0000003;18.116;33
2019/01/02 10:39:00.0000000;18.11;16
2019/01/02 10:39:00.0000001;18.11;191
2019/01/02 10:39:00.0000002;18.11;163
2019/01/02 10:39:00.0000003;18.11;174
2019/01/02 10:39:00.0000004;18.11;206
2019/01/02 10:41:56.0000000;18.07;428
2019/01/02 10:41:56.0000001;18.072;101
2019/01/02 10:42:58.0000000;18.05;612
2019/01/02 10:42:58.0000001;18.05;9388
2019/01/02 10:42:58.0000002;18.05;500
2019/01/02 10:43:02.0000000;18.038;291
2019/01/02 10:43:55.0000000;18.046;114
2019/01/02 10:43:55.0000001;18.048;194
2019/01/02 10:43:55.0000002;18.05;400
2019/01/02 10:43:55.0000003;18.05;292
2019/01/02 10:43:55.0000004;18.056;295
2019/01/02 10:44:27.0000000;18.068;145
2019/01/02 10:44:27.0000001;18.068;42
2019/01/02 10:44:27.0000002;18.07;44
2019/01/02 10:44:27.0000003;18.084;112
2019/01/02 10:44:27.0000004;18.07;3
2019/01/02 10:44:27.0000005;18.086;107
2019/01/02 10:44:54.0000000;18.122;200
2019/01/02 10:44:54.0000001;18.122;43
2019/01/02 10:44:54.0000002;18.122;114
2019/01/02 10:44:54.0000003;18.124;51
2019/01/02 10:46:42.0000000;18.128;114
2019/01/02 10:46:42.0000001;18.128;42
2019/01/02 10:46:42.0000002;18.13;43
2019/01/02 10:46:42.0000003;18.13;114
2019/01/02 10:46:42.0000004;18.14;39
2019/01/02 10:46:42.0000005;18.14;95
2019/01/02 10:46:42.0000006;18.14;344
2019/01/02 10:46:42.0000007;18.14;148
2019/01/02 10:46:42.0000008;18.14;9
2019/01/02 10:46:42.0000009;18.146;52
2019/01/02 10:46:42.0000010;18.15;109
2019/01/02 10:47:51.0000000;18.15;100
2019/01/02 10:48:14.0000000;18.126;43
2019/01/02 10:48:14.0000001;18.126;123
2019/01/02 10:48:14.0000002;18.126;103
2019/01/02 10:48:36.0000000;18.126;137
2019/01/02 10:48:36.0000001;18.12;42
2019/01/02 10:49:06.0000000;18.142;170
2019/01/02 10:49:06.0000001;18.142;41
2019/01/02 10:49:06.0000002;18.142;110
2019/01/02 10:49:06.0000003;18.144;200
2019/01/02 10:49:06.0000004;18.144;110
2019/01/02 10:49:06.0000005;18.144;40
2019/01/02 10:49:06.0000006;18.146;127
2019/01/02 10:49:06.0000007;18.146;111
2019/01/02 10:49:06.0000008;18.146;200
2019/01/02 10:49:06.0000009;18.148;110
2019/01/02 10:49:06.0000010;18.15;119
2019/01/02 10:49:06.0000011;18.15;69
2019/01/02 10:49:09.0000000;18.16;2
2019/01/02 10:49:15.0000000;18.162;100
2019/01/02 10:49:15.0000001;18.166;41
2019/01/02 10:49:17.0000000;18.152;200
2019/01/02 10:50:29.0000000;18.16;472
2019/01/02 10:50:48.0000000;18.15;400
2019/01/02 10:50:54.0000000;18.15;200
2019/01/02 10:50:54.0000001;18.15;1300
2019/01/02 10:50:54.0000002;18.15;376
2019/01/02 10:50:54.0000003;18.142;38
2019/01/02 10:50:54.0000004;18.14;64
2019/01/02 10:50:54.0000005;18.138;55
2019/01/02 10:50:54.0000006;18.138;54
2019/01/02 10:50:54.0000007;18.144;194
2019/01/02 10:50:54.0000008;18.144;54
2019/01/02 10:50:54.0000009;18.146;79
2019/01/02 10:52:30.0000000;18.13;371
2019/01/02 10:53:06.0000000;18.13;44
2019/01/02 10:53:06.0000001;18.13;319
2019/01/02 10:53:06.0000002;18.13;100
2019/01/02 10:53:06.0000003;18.13;276
2019/01/02 10:53:06.0000004;18.13;200
2019/01/02 10:53:32.0000000;18.15;209
2019/01/02 10:53:32.0000001;18.154;112
2019/01/02 10:53:32.0000002;18.156;111
2019/01/02 10:53:32.0000003;18.156;1
2019/01/02 10:53:32.0000004;18.158;111
2019/01/02 10:53:32.0000005;18.16;283
2019/01/02 10:53:32.0000006;18.16;199
2019/01/02 10:53:32.0000007;18.16;112
2019/01/02 10:53:32.0000008;18.16;1
2019/01/02 10:54:18.0000000;18.142;17
2019/01/02 10:54:18.0000001;18.138;54
2019/01/02 10:54:18.0000002;18.134;55
2019/01/02 10:54:18.0000003;18.13;55
2019/01/02 10:54:18.0000004;18.13;45
2019/01/02 10:54:22.0000000;18.148;200
2019/01/02 10:54:22.0000001;18.15;432
2019/01/02 10:54:22.0000002;18.15;280
2019/01/02 10:54:22.0000003;18.15;546
2019/01/02 10:54:22.0000004;18.16;42
2019/01/02 10:56:11.0000000;18.158;211
2019/01/02 10:56:11.0000001;18.158;65
2019/01/02 10:56:11.0000002;18.16;85
2019/01/02 10:56:11.0000003;18.16;77
2019/01/02 10:58:17.0000000;18.2;286
2019/01/02 10:58:17.0000001;18.2;27
2019/01/02 10:58:17.0000002;18.2;199
2019/01/02 10:58:17.0000003;18.2;109
2019/01/02 10:58:17.0000004;18.208;108
2019/01/02 10:58:19.0000000;18.222;107
2019/01/02 10:58:19.0000001;18.222;43
2019/01/02 10:58:19.0000002;18.222;26
2019/01/02 10:58:20.0000000;18.192;200
2019/01/02 10:58:20.0000001;18.192;20
2019/01/02 10:58:20.0000002;18.19;52
2019/01/02 10:58:20.0000003;18.19;551
2019/01/02 10:58:20.0000004;18.19;181
2019/01/02 10:58:33.0000000;18.2;91
2019/01/02 10:58:33.0000001;18.2;93
2019/01/02 10:58:33.0000002;18.2;26
2019/01/02 10:58:33.0000003;18.2;125
2019/01/02 10:58:43.0000000;18.2;91
2019/01/02 10:58:58.0000000;18.23;54
2019/01/02 10:59:18.0000000;18.23;200
2019/01/02 10:59:27.0000000;18.232;198
